cik,acc_nodash,date_filed,company_name,form_type,parse_status,item401_text,auditor_out,auditor_in,reason,disagreements
878278,000087827805000003,2005-02,INLAND CAPITAL FUND L P,8-K/A,no_items_found,,,,,
825315,000082531505000004,2005-02,INLAND LAND APPRECIATION FUND LP,8-K/A,no_items_found,,,,,
812909,000081290905000003,2005-02,INLANDS MONTHLY INCOME FUND L P,8-K/A,no_items_found,,,,,
82473,000110465905004132,2005-02,INNSUITES HOSPITALITY TRUST,8-K/A,no_items_found,,,,,
741114,000115895705000019,2005-02,INTEGRATED SECURITY SYSTEMS INC,8-K/A,no_items_found,,,,,
741114,000115895705000023,2005-03,INTEGRATED SECURITY SYSTEMS INC,8-K/A,no_items_found,,,,,
717751,000119312505044605,2005-03,INTERNATIONAL ELECTRONICS INC,8-K/A,no_items_found,,,,,
1057232,000117091805000115,2005-03,INTERPLAY ENTERTAINMENT CORP,8-K/A,no_items_found,,,,,
1120817,000115752305000027,2005-01,INTRAOP MEDICAL CORP,8-K/A,no_items_found,,,,,
1105064,000107261305000632,2005-03,IVOICE COM INC /DE,8-K/A,no_items_found,,,,,
841096,000119312505042699,2005-03,IVORY CAPITAL CORP,8-K/A,no_items_found,,,,,
814183,000109432805000013,2005-01,InZon CORP,8-K/A,no_items_found,,,,,
1114925,000101968705000485,2005-02,LANTRONIX INC,8-K/A,no_items_found,,,,,
911212,000114420405001700,2005-01,LEADING EDGE EARTH PRODUCTS INC,8-K/A,no_items_found,,,,,
1160084,000116008405000006,2005-01,LOCATEPLUS HOLDINGS CORP,8-K/A,no_items_found,,,,,
1043105,000118811205000352,2005-02,MAILKEY CORP,8-K/A,no_items_found,,,,,
1091967,000119983505000025,2005-01,MANAKOA SERVICES CORP,8-K/A,no_items_found,,,,,
1307708,000091412105000107,2005-01,MASTR ALTERNATIVE LOAN TRUST 2004-11,8-K/A,no_items_found,,,,,
1310239,000091412105000109,2005-01,MASTR Adjustable Rate Mortgages Trust 2004-15,8-K/A,no_items_found,,,,,
1024022,000107018805000026,2005-03,MEDIA SCIENCES INTERNATIONAL INC,8-K/A,no_items_found,,,,,
716688,000071668805000003,2005-02,MICROWAVE FILTER CO INC /NY/,8-K/A,no_items_found,,,,,
1064063,000089322005000334,2005-02,MIIX GROUP INC,8-K/A,no_items_found,,,,,
1116773,000109690605000067,2005-02,MILL CREEK RESEARCH INC,8-K/A,no_items_found,,,,,
1116773,000109690605000073,2005-03,MILL CREEK RESEARCH INC,8-K/A,no_items_found,,,,,
785968,000101041205000037,2005-02,MILLER PETROLEUM INC,8-K/A,no_items_found,,,,,
1010566,000114420405002312,2005-01,MINGHUA GROUP INTERNATIONAL HOLDINGS LTD,8-K/A,no_items_found,,,,,
1121225,000089979705000016,2005-01,"MINRAD INTERNATIONAL, INC.",8-K/A,no_items_found,,,,,
1121225,000089979705000079,2005-03,"MINRAD INTERNATIONAL, INC.",8-K/A,no_items_found,,,,,
1097181,000119312505026754,2005-02,MOLECULAR IMAGING CORP,8-K/A,no_items_found,,,,,
1029356,000107997305000048,2005-01,MONET ENTERTAINMENT GROUP LTD,8-K/A,no_items_found,,,,,
1285785,000119312505056207,2005-03,MOSAIC CO,8-K/A,no_items_found,,,,,
1085104,000114420405008553,2005-03,MOVING BYTES INC,8-K/A,no_items_found,,,,,
1277902,000119312505018100,2005-02,MVB FINANCIAL CORP,8-K/A,no_items_found,,,,,
1277902,000119312505041407,2005-03,MVB FINANCIAL CORP,8-K/A,no_items_found,,,,,
1042501,000101968705000499,2005-02,"Myriad Entertainment & Resorts, Inc.",8-K/A,no_items_found,,,,,
799426,000116169705000246,2005-03,NEW WORLD BRANDS INC,8-K/A,no_items_found,,,,,
1072379,000095012405000505,2005-02,NORTHWEST BIOTHERAPEUTICS INC,8-K/A,no_items_found,,,,,
1169354,000116935405000002,2005-02,NORTON INDUSTRIES CORP,8-K/A,no_items_found,,,,,
1302946,000100009605000157,2005-03,"Navidec Financial Services, Inc.",8-K/A,no_items_found,,,,,
1302946,000110889005000156,2005-03,"Navidec Financial Services, Inc.",8-K/A,no_items_found,,,,,
1092083,000116415005000072,2005-03,NewMarket Technology Inc,8-K/A,no_items_found,,,,,
350737,000035073705000001,2005-01,OCEAN BIO CHEM INC,8-K/A,no_items_found,,,,,
1164621,000116462105000002,2005-01,OEF CORPORATE SOLUTIONS INC,8-K/A,no_items_found,,,,,
889992,000095011705000494,2005-02,ORTEC INTERNATIONAL INC,8-K/A,no_items_found,,,,,
930817,000114420405007910,2005-03,OTHNET INC,8-K/A,no_items_found,,,,,
1135338,000113533805000002,2005-01,PEGASUS COMMUNICATIONS CORP /,8-K/A,no_items_found,,,,,
1121282,000126493105000028,2005-01,PINGCHUAN PHARMACEUTICAL INC,8-K/A,no_items_found,,,,,
1121282,000126493105000042,2005-02,PINGCHUAN PHARMACEUTICAL INC,8-K/A,no_items_found,,,,,
1123845,000101540205000856,2005-02,PLANETLINK COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1315833,000088237705000473,2005-03,"PRIME MORTGAGE TRUST, MORTGAGE PASS-THROUGH CERTIFICATES & R",8-K/A,no_items_found,,,,,
1287032,000094787105000152,2005-01,PROSPECT ENERGY CORP,8-K/A,no_items_found,,,,,
1309541,000107997305000164,2005-03,"Petramerica Oil, Inc.",8-K/A,no_items_found,,,,,
1126533,000111650205000245,2005-02,REAL LOGIC  INC,8-K/A,no_items_found,,,,,
870069,000095000505000291,2005-03,REGAN HOLDING CORP,8-K/A,no_items_found,,,,,
769874,000119312505035158,2005-02,REMEC INC,8-K/A,no_items_found,,,,,
1076534,000121390005000223,2005-03,ROANOKE TECHNOLOGY CORP,8-K/A,no_items_found,,,,,
1200202,000111650205000214,2005-02,RS GROUP OF COMPANIES INC,8-K/A,no_items_found,,,,,
1163542,000094627505000302,2005-03,RSV BANCORP INC,8-K/A,no_items_found,,,,,
906326,000119312505047039,2005-03,RURAL METRO CORP /DE/,8-K/A,no_items_found,,,,,
1274211,000106299305000213,2005-02,SALAMON GROUP INC,8-K/A,no_items_found,,,,,
919173,000095011605000081,2005-01,SCANVEC AMIABLE LTD,8-K/A,no_items_found,,,,,
1156295,000119312505036269,2005-02,SERACARE LIFE SCIENCES INC,8-K/A,no_items_found,,,,,
1032405,000114420405005551,2005-02,SILVERADO FINANCIAL INC,8-K/A,no_items_found,,,,,
923601,000114420405001429,2005-01,SINGING MACHINE CO INC,8-K/A,no_items_found,,,,,
805419,000118143105010068,2005-02,SIZELER PROPERTY INVESTORS INC,8-K/A,no_items_found,,,,,
1005698,000130794205000002,2005-01,SMARTSERV ONLINE INC,8-K/A,no_items_found,,,,,
747345,000119312505015054,2005-01,SMITHTOWN BANCORP INC,8-K/A,no_items_found,,,,,
1145761,000126493105000081,2005-03,SONGZAI INTERNATIONAL HOLDING GROUP INC,8-K/A,no_items_found,,,,,
793044,000110465905005574,2005-02,SPORTS ENTERTAINMENT ENTERPRISES INC,8-K/A,no_items_found,,,,,
1100202,000101172305000008,2005-02,SUTTER HOLDING CO INC,8-K/A,no_items_found,,,,,
1313621,000091142005000021,2005-01,Structured Asset Mortgage Investments II Trust 2004-AR8,8-K/A,no_items_found,,,,,
1084557,000114420405005895,2005-02,TASKER CAPITAL CORP,8-K/A,no_items_found,,,,,
788340,000078834005000001,2005-02,TECHNICAL VENTURES INC,8-K/A,no_items_found,,,,,
1140102,000114420405003434,2005-02,TEMPORARY FINANCIAL SERVICES INC,8-K/A,no_items_found,,,,,
1104194,000105854905000003,2005-03,U S CANADIAN MINERALS INC,8-K/A,no_items_found,,,,,
1138586,000116415005000036,2005-02,"UNION DENTAL HOLDINGS, INC.",8-K/A,no_items_found,,,,,
1051719,000095013305001098,2005-03,UNITED DEFENSE INDUSTRIES INC,8-K/A,no_items_found,,,,,
835270,000083527005000013,2005-03,UNITRONIX CORP,8-K/A,no_items_found,,,,,
1099509,000114420405002681,2005-01,VERTICAL COMPUTER SYSTEMS INC,8-K/A,no_items_found,,,,,
1099509,000114420405003354,2005-02,VERTICAL COMPUTER SYSTEMS INC,8-K/A,no_items_found,,,,,
1133192,000113319205000001,2005-01,VIPER NETWORKS INC,8-K/A,no_items_found,,,,,
1133192,000113319205000012,2005-02,VIPER NETWORKS INC,8-K/A,no_items_found,,,,,
919130,000114420405000205,2005-01,VISUAL DATA CORP,8-K/A,no_items_found,,,,,
1315296,000127727705000153,2005-02,"WaMu Mortgage Pass-Through Certificates, Series 2005-AR2",8-K/A,no_items_found,,,,,
1315296,000127727705000172,2005-03,"WaMu Mortgage Pass-Through Certificates, Series 2005-AR2",8-K/A,no_items_found,,,,,
1160165,000100201405000164,2005-03,ZEOLITE EXPLORATION CO,8-K/A,no_items_found,,,,,
1098329,000101540205000727,2005-02,Zann Corp,8-K/A,no_items_found,,,,,
1040792,000112528205001980,2005-04,A CONSULTING TEAM INC,8-K/A,no_items_found,,,,,
737243,000089843205000317,2005-04,ACORN HOLDING CORP,8-K/A,no_items_found,,,,,
1096620,000114420405017694,2005-05,ADVANCED MEDICAL INSTITUTE INC.,8-K/A,no_items_found,,,,,
1183075,000115752305003618,2005-04,AEGIS ASSESSMENTS INC,8-K/A,no_items_found,,,,,
778426,000119312505105687,2005-05,AEGIS COMMUNICATIONS GROUP INC,8-K/A,no_items_found,,,,,
4457,000095015305001422,2005-06,AMERCO /NV/,8-K/A,no_items_found,,,,,
1001516,000107654205000101,2005-04,AMERICAN SOUTHWEST HOLDINGS INC,8-K/A,no_items_found,,,,,
943184,000109635005000044,2005-04,ANDEAN DEVELOPMENT CORP,8-K/A,no_items_found,,,,,
943184,000109635005000051,2005-05,ANDEAN DEVELOPMENT CORP,8-K/A,no_items_found,,,,,
943184,000109635005000057,2005-06,ANDEAN DEVELOPMENT CORP,8-K/A,no_items_found,,,,,
823876,000110465905017708,2005-04,APOGEE TECHNOLOGY INC,8-K/A,no_items_found,,,,,
1081242,000116796605000628,2005-04,AQUATIC CELLULOSE INTERNATIONAL CORP,8-K/A,no_items_found,,,,,
8146,000091426005000130,2005-06,ASTRO MED INC /NEW/,8-K/A,no_items_found,,,,,
1312454,000088237705000778,2005-04,American Home Mortgage Investment Trust 2004-4,8-K/A,no_items_found,,,,,
27850,000116923205003256,2005-06,BANKERS STORE INC,8-K/A,no_items_found,,,,,
1166389,000101054905000234,2005-04,BASIC EMPIRE CORP,8-K/A,no_items_found,,,,,
1228454,000094337405000483,2005-04,BCB BANCORP INC,8-K/A,no_items_found,,,,,
1322555,000088237705000857,2005-04,BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-HE3,8-K/A,no_items_found,,,,,
1328518,000088237705001494,2005-06,BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-TC1,8-K/A,no_items_found,,,,,
764478,000110465905022290,2005-05,BEST BUY CO INC,8-K/A,no_items_found,,,,,
1126752,000116415005000145,2005-05,BLUE INDUSTRIES INC,8-K/A,no_items_found,,,,,
949870,000091064705000104,2005-04,BOSTON BEER CO INC,8-K/A,no_items_found,,,,,
1082737,000112707405000011,2005-04,BP INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1304740,000109230605000184,2005-04,Bridge Capital Holdings,8-K/A,no_items_found,,,,,
350199,000090266405001032,2005-05,CACHE INC,8-K/A,no_items_found,,,,,
13033,000001303305000007,2005-06,CAMELOT CORP,8-K/A,no_items_found,,,,,
354767,000109000205000130,2005-05,CAPCO ENERGY INC,8-K/A,no_items_found,,,,,
931784,000119312505108833,2005-05,CAPTARIS INC,8-K/A,no_items_found,,,,,
719722,000119312505092299,2005-05,CARDIODYNAMICS INTERNATIONAL CORP,8-K/A,no_items_found,,,,,
943033,000119312505119752,2005-06,CCF HOLDING CO,8-K/A,no_items_found,,,,,
1084088,000108671505000020,2005-04,CELTRON INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1174820,000119312505133721,2005-06,CENTER FINANCIAL CORP,8-K/A,no_items_found,,,,,
797313,000114420405010767,2005-04,CHELL GROUP CORP,8-K/A,no_items_found,,,,,
1027884,000095012905003663,2005-04,CHICAGO BRIDGE & IRON CO N V,8-K/A,no_items_found,,,,,
1039726,000113705005000166,2005-04,CHINA EXPERT TECHNOLOGY INC,8-K/A,no_items_found,,,,,
793044,000091142005000155,2005-04,"CKX, Inc.",8-K/A,no_items_found,,,,,
1238579,000129993305001620,2005-04,CLEARANT INC,8-K/A,no_items_found,,,,,
1218244,000112785505000431,2005-06,CLINICAL INTELLIGENCE INC,8-K/A,no_items_found,,,,,
1063665,000106366505000010,2005-04,CORGENIX MEDICAL CORP/CO,8-K/A,no_items_found,,,,,
1164256,000105291805000203,2005-04,DAYBREAK MINES INC,8-K/A,no_items_found,,,,,
872912,000095012305005398,2005-05,DELCATH SYSTEMS INC,8-K/A,no_items_found,,,,,
899166,000109230605000203,2005-04,DHB INDUSTRIES INC,8-K/A,no_items_found,,,,,
810623,000081062305000004,2005-06,DIVERSIFIED HISTORIC INVESTORS IV,8-K/A,no_items_found,,,,,
785186,000110465905024804,2005-05,DURATEK INC,8-K/A,no_items_found,,,,,
828940,000101540205002956,2005-06,"Diamond I, Inc.",8-K/A,no_items_found,,,,,
1054040,000119312505074542,2005-04,EAGLE FAMILY FOODS HOLDINGS INC,8-K/A,no_items_found,,,,,
1059761,000119312505074542,2005-04,EAGLE FAMILY FOODS INC,8-K/A,no_items_found,,,,,
1137117,000114037705000068,2005-04,EARTHNETMEDIA INC,8-K/A,no_items_found,,,,,
761034,000129110705000015,2005-04,ENUCLEUS INC,8-K/A,no_items_found,,,,,
761034,000129110705000017,2005-04,ENUCLEUS INC,8-K/A,no_items_found,,,,,
810270,000126246305000042,2005-04,EXUS GLOBAL INC,8-K/A,no_items_found,,,,,
1094808,000112528205002635,2005-05,FINDWHAT COM INC,8-K/A,no_items_found,,,,,
866374,000119312505128063,2005-06,FLEXTRONICS INTERNATIONAL LTD,8-K/A,no_items_found,,,,,
38079,000104746905011594,2005-04,FOREST OIL CORP,8-K/A,no_items_found,,,,,
808047,000001303305000008,2005-06,FORME CAPITAL INC,8-K/A,no_items_found,,,,,
216593,000132391405000021,2005-06,FUEL CORP OF AMERICA,8-K/A,no_items_found,,,,,
1325180,000091412105001090,2005-06,First Franklin Mortgage Loan Trust 2005-FF2,8-K/A,no_items_found,,,,,
75491,000119312505076559,2005-04,GAS TRANSMISSION NORTHWEST CORP,8-K/A,no_items_found,,,,,
894556,000101629505000037,2005-06,"GENERAL ENVIRONMENTAL MANAGEMENT, INC",8-K/A,no_items_found,,,,,
912562,000121987005000068,2005-06,"GIBRALTAR INDUSTRIES, INC.",8-K/A,no_items_found,,,,,
1055313,000105531305000014,2005-05,"GLOBAL CONCEPTS, LTD.",8-K/A,no_items_found,,,,,
1144509,000126606805000128,2005-06,GOLD CAMP CRIPPLE CREEK COLORADO INC,8-K/A,no_items_found,,,,,
1048620,000110465905028515,2005-06,GRANITE CITY FOOD & BREWERY LTD,8-K/A,no_items_found,,,,,
354053,000089907805000390,2005-05,HANDY HARDWARE WHOLESALE INC,8-K/A,no_items_found,,,,,
354053,000089907805000404,2005-05,HANDY HARDWARE WHOLESALE INC,8-K/A,no_items_found,,,,,
354053,000089907805000421,2005-05,HANDY HARDWARE WHOLESALE INC,8-K/A,no_items_found,,,,,
216085,000021608505000068,2005-05,HAVERTY FURNITURE COMPANIES INC,8-K/A,no_items_found,,,,,
1107802,000110780205000022,2005-05,"HEADLINERS ENTERTAINMENT GROUP, INC.",8-K/A,no_items_found,,,,,
1107802,000110780205000024,2005-05,"HEADLINERS ENTERTAINMENT GROUP, INC.",8-K/A,no_items_found,,,,,
46989,000110465905022962,2005-05,HERCULES INC,8-K/A,no_items_found,,,,,
943110,000114420405011177,2005-04,HUMANA TRANS SERVICES HOLDING CORP,8-K/A,no_items_found,,,,,
761237,000114420405009945,2005-04,IMCOR PHARMACEUTICAL CO,8-K/A,no_items_found,,,,,
1208498,000117091805000228,2005-04,IMEDIA INTERNATIONAL INC,8-K/A,no_items_found,,,,,
4187,000089230305000115,2005-04,INDUSTRIAL SERVICES OF AMERICA INC /FL,8-K/A,no_items_found,,,,,
1145019,000114420405014736,2005-05,INFINIUM LABS INC,8-K/A,no_items_found,,,,,
1088312,000102670005000042,2005-05,INTERMOST CORP,8-K/A,no_items_found,,,,,
1114084,000119312505127288,2005-06,INTERVIDEO INC,8-K/A,no_items_found,,,,,
924505,000104746905018142,2005-06,INTRADO INC,8-K/A,no_items_found,,,,,
1120817,000115752305004522,2005-05,INTRAOP MEDICAL CORP,8-K/A,no_items_found,,,,,
1258383,000114420405017623,2005-05,"IPEX, INC",8-K/A,no_items_found,,,,,
1172939,000108671505000026,2005-04,KNIGHT FULLER INC,8-K/A,no_items_found,,,,,
1172939,000108671505000028,2005-04,KNIGHT FULLER INC,8-K/A,no_items_found,,,,,
1108951,000120677405000680,2005-04,LARGE SCALE BIOLOGY CORP,8-K/A,no_items_found,,,,,
1109219,000114037705000089,2005-05,LION CAPITAL HOLDINGS INC,8-K/A,no_items_found,,,,,
1070517,000090965405000900,2005-04,LONG ISLAND FINANCIAL CORP,8-K/A,no_items_found,,,,,
1294206,000094337405000475,2005-04,Lincoln Park Bancorp,8-K/A,no_items_found,,,,,
1043105,000118811205000682,2005-04,MAILKEY CORP,8-K/A,no_items_found,,,,,
819926,000001303305000009,2005-06,MALEX INC,8-K/A,no_items_found,,,,,
1091967,000119983505000142,2005-04,MANAKOA SERVICES CORP,8-K/A,no_items_found,,,,,
1091967,000119983505000168,2005-04,MANAKOA SERVICES CORP,8-K/A,no_items_found,,,,,
1056358,000119312505107077,2005-05,MANNATECH INC,8-K/A,no_items_found,,,,,
799166,000119312505073747,2005-04,MASSBANK CORP,8-K/A,no_items_found,,,,,
15615,000001561505000056,2005-06,MASTEC INC,8-K/A,no_items_found,,,,,
847831,000101540205001708,2005-04,MC SHIPPING INC,8-K/A,no_items_found,,,,,
876043,000095013405007355,2005-04,MEDWAVE INC,8-K/A,no_items_found,,,,,
1050446,000119312505104267,2005-05,MICROSTRATEGY INC,8-K/A,no_items_found,,,,,
69488,000095015205004550,2005-05,MYERS INDUSTRIES INC,8-K/A,no_items_found,,,,,
1210536,000106299305001271,2005-06,MoneyFlow Capital Corp,8-K/A,no_items_found,,,,,
1042501,000101968705001601,2005-06,"Myriad Entertainment & Resorts, Inc.",8-K/A,no_items_found,,,,,
1086417,000093041305003398,2005-05,NANOSCIENCE TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1020173,000095015205005681,2005-06,NEW YORK REGIONAL RAIL CORP,8-K/A,no_items_found,,,,,
1274001,000114420405016878,2005-05,NORTHWEST HORIZON CORP,8-K/A,no_items_found,,,,,
1169567,000116956705000012,2005-06,OXFORD TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1169567,000116956705000014,2005-06,OXFORD TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
929031,000092903105000003,2005-06,PAULA FINANCIAL,8-K/A,no_items_found,,,,,
1084226,000106299305001196,2005-05,"PHAGE GENOMICS, INC",8-K/A,no_items_found,,,,,
1084226,000106299305001285,2005-06,"PHAGE GENOMICS, INC",8-K/A,no_items_found,,,,,
1012130,000114420405011218,2005-04,PHLO CORP,8-K/A,no_items_found,,,,,
1065659,000107997405000191,2005-05,POCKETSPEC TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1066978,000114420405017265,2005-05,POWER TECHNOLOGY INC/CN,8-K/A,no_items_found,,,,,
1011699,000119312505080576,2005-04,PRENTISS PROPERTIES TRUST/MD,8-K/A,no_items_found,,,,,
778164,000101968705000910,2005-04,"Pacific Ethanol, Inc.",8-K/A,no_items_found,,,,,
1328436,000088237705001448,2005-06,Park Place Securities Inc. Asset Backed Pass Through Certifi,8-K/A,no_items_found,,,,,
1160420,000101968705001045,2005-04,"PivX Solutions, Inc.",8-K/A,no_items_found,,,,,
842183,000095012405002699,2005-04,RAMCO GERSHENSON PROPERTIES TRUST,8-K/A,no_items_found,,,,,
890784,000114420405018340,2005-06,RAMP CORP,8-K/A,no_items_found,,,,,
870069,000095000505000449,2005-05,REGAN HOLDING CORP,8-K/A,no_items_found,,,,,
769591,000114420405011942,2005-04,RESCON TECHNOLOGY CORP,8-K/A,no_items_found,,,,,
769591,000114420405012143,2005-04,RESCON TECHNOLOGY CORP,8-K/A,no_items_found,,,,,
1321431,000132143105000003,2005-04,RFMSI Series 2005-S2 Trust,8-K/A,no_items_found,,,,,
85388,000129993305003124,2005-06,ROUSE COMPANY,8-K/A,no_items_found,,,,,
85408,000008540805000048,2005-05,ROWAN COMPANIES INC,8-K/A,no_items_found,,,,,
1289441,000109328705000103,2005-06,Rotoblock CORP,8-K/A,no_items_found,,,,,
1289441,000109328705000115,2005-06,Rotoblock CORP,8-K/A,no_items_found,,,,,
922011,000114420405010452,2005-04,SAFARI ASSOCIATES INC,8-K/A,no_items_found,,,,,
1119951,000114420405012551,2005-04,SECURED DATA INC /NV/,8-K/A,no_items_found,,,,,
318673,000031867305000021,2005-06,SECURITY NATIONAL FINANCIAL CORP,8-K/A,no_items_found,,,,,
1062606,000095015205003551,2005-04,SERVICEWARE TECHNOLOGIES INC/ DE,8-K/A,no_items_found,,,,,
811696,000119312505126999,2005-06,SHARPER IMAGE CORP,8-K/A,no_items_found,,,,,
1253557,000112785505000282,2005-04,SUNRISE USA INC,8-K/A,no_items_found,,,,,
1328811,000116231805000478,2005-06,Structured Asset Investment Loan Trust 2005-5,8-K/A,no_items_found,,,,,
716214,000071621405000020,2005-04,TEKNOWLEDGE CORP,8-K/A,no_items_found,,,,,
1172678,000115752305003455,2005-04,TEMECULA VALLEY BANCORP INC,8-K/A,no_items_found,,,,,
1045150,000104515005000006,2005-04,TIER TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1103640,000114420405018790,2005-06,TOP GROUP HOLDINGS INC,8-K/A,no_items_found,,,,,
99106,000009910605000018,2005-04,TRANS LUX CORP,8-K/A,no_items_found,,,,,
1140249,000119312505085071,2005-04,TRANSCOMMUNITY FINANCIAL CORP,8-K/A,no_items_found,,,,,
101704,000129993305002376,2005-05,TRINITY LEARNING CORP,8-K/A,no_items_found,,,,,
4458,000095015305001422,2005-06,U HAUL INTERNATIONAL INC,8-K/A,no_items_found,,,,,
1104194,000101968705001309,2005-05,U S CANADIAN MINERALS INC,8-K/A,no_items_found,,,,,
1097805,000119312505072846,2005-04,UNIVERSAL FOOD & BEVERAGE COMPNY,8-K/A,no_items_found,,,,,
811211,000081121105000015,2005-05,UNIVERSITY BANCORP INC /DE/,8-K/A,no_items_found,,,,,
912615,000119312505117584,2005-05,URBAN OUTFITTERS INC,8-K/A,no_items_found,,,,,
1122130,000113902005000120,2005-04,US BIODEFENSE INC,8-K/A,no_items_found,,,,,
822819,000082281905000014,2005-06,US REALTY INCOME PARTNERS LP,8-K/A,no_items_found,,,,,
822819,000082281905000020,2005-06,US REALTY INCOME PARTNERS LP,8-K/A,no_items_found,,,,,
1172852,000119312505120611,2005-06,VCG HOLDING CORP,8-K/A,no_items_found,,,,,
1064011,000095014405005364,2005-05,VERIDIEN CORP,8-K/A,no_items_found,,,,,
1111118,000101540205003004,2005-06,VICTORIA INDUSTRIES INC,8-K/A,no_items_found,,,,,
731446,000121390005000570,2005-06,VITAL HEALTH TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1011901,000119312505107379,2005-05,WEBB INTERACTIVE SERVICES INC,8-K/A,no_items_found,,,,,
742070,000127528705002284,2005-06,WESTBANK CORP,8-K/A,no_items_found,,,,,
726435,000001303305000010,2005-06,WINCROFT INC,8-K/A,no_items_found,,,,,
1084544,000119312505072119,2005-04,YAK COMMUNICATIONS INC,8-K/A,no_items_found,,,,,
1109153,000126967805000098,2005-06,ZKID NETWORK CO,8-K/A,no_items_found,,,,,
58592,000005859205000049,2005-09,4 KIDS ENTERTAINMENT INC,8-K/A,no_items_found,,,,,
1011290,000114036105007757,2005-09,99 CENTS ONLY STORES,8-K/A,no_items_found,,,,,
1174735,000119312505157635,2005-08,ACCREDITED HOME LENDERS HOLDING CO,8-K/A,no_items_found,,,,,
849401,000084940105000012,2005-08,ADM TRONICS UNLIMITED INC/DE,8-K/A,no_items_found,,,,,
1096620,000114420405022697,2005-07,ADVANCED MEDICAL INSTITUTE INC.,8-K/A,no_items_found,,,,,
939930,000119312505179532,2005-09,"ALLIANCE ONE INTERNATIONAL, INC.",8-K/A,no_items_found,,,,,
763245,000101359605000052,2005-08,ALPHA SPACECOM INC,8-K/A,no_items_found,,,,,
820408,000119312505138868,2005-07,AMERICAN BUSINESS CORP,8-K/A,no_items_found,,,,,
1331055,000088237705002183,2005-08,AMERICAN HOME MORTGAGE INVESTMENT TRUST 2005-2,8-K/A,no_items_found,,,,,
1040482,000104048205000005,2005-08,AMERICAN PETRO-HUNTER INC,8-K/A,no_items_found,,,,,
876490,000120355005000010,2005-08,AMERIRESOURCE TECHNOLOGIES INC,8-K/A,no_items_found,,,,,
1023298,000101905605001025,2005-09,AVENUE ENTERTAINMENT GROUP INC /DE/,8-K/A,no_items_found,,,,,
1334758,000088237705002313,2005-08,BEAR STEARNS ASSET BACKED SECURITIES I TRUST 2005-HE7,8-K/A,no_items_found,,,,,
1086670,000101172305000171,2005-09,BELLAVISTA CAPITAL INC,8-K/A,no_items_found,,,,,
1086670,000101172305000179,2005-09,BELLAVISTA CAPITAL INC,8-K/A,no_items_found,,,,,
1203957,000093041305006604,2005-09,"BIONOVO, INC.",8-K/A,no_items_found,,,,,
1000683,000130794205000060,2005-09,BLONDER TONGUE LABORATORIES INC,8-K/A,no_items_found,,,,,
1210227,000119312505172276,2005-08,BNC BANCORP,8-K/A,no_items_found,,,,,
1017130,000103883805000802,2005-09,BOTTOMLINE HOME LOAN INC,8-K/A,no_items_found,,,,,
862475,000114420405024381,2005-08,BROADENGATE  SYSTEMS INC,8-K/A,no_items_found,,,,,
862475,000114420405028171,2005-09,BROADENGATE  SYSTEMS INC,8-K/A,no_items_found,,,,,
862475,000114420405028387,2005-09,BROADENGATE  SYSTEMS INC,8-K/A,no_items_found,,,,,
719729,000129534505000012,2005-08,CALYPSO WIRELESS INC,8-K/A,no_items_found,,,,,
17927,000119312505179211,2005-09,CARROLS CORP,8-K/A,no_items_found,,,,,
789863,000078986305000042,2005-08,CAVALIER HOMES INC,8-K/A,no_items_found,,,,,
1174820,000119312505154063,2005-08,CENTER FINANCIAL CORP,8-K/A,no_items_found,,,,,
1173489,000114420405022078,2005-07,CEVA  INC,8-K/A,no_items_found,,,,,
1081834,000126493105000312,2005-07,CHINA WORLD TRADE CORP,8-K/A,no_items_found,,,,,
1124394,000114420405021446,2005-07,CHISTE CORP,8-K/A,no_items_found,,,,,
1042134,000104213405000044,2005-07,CHORDIANT SOFTWARE INC,8-K/A,no_items_found,,,,,
1107050,000110465905032975,2005-07,CLICK COMMERCE INC,8-K/A,no_items_found,,,,,
1092299,000107704805000423,2005-08,"CMKM Diamonds, Inc.",8-K/A,no_items_found,,,,,
318852,000109000205000192,2005-07,COLORADO WYOMING RESERVE CO,8-K/A,no_items_found,,,,,
1334926,000091412105001805,2005-09,COMM 2005-C6,8-K/A,no_items_found,,,,,
23217,000090044005000061,2005-08,CONAGRA FOODS INC /DE/,8-K/A,no_items_found,,,,,
928340,000129993305004291,2005-08,CONSOLIDATED WATER CO LTD,8-K/A,no_items_found,,,,,
718096,000071809605000016,2005-09,COSMO COMMUNICATIONS CORP,8-K/A,no_items_found,,,,,
885550,000129993305003458,2005-07,CREDIT ACCEPTANCE CORPORATION,8-K/A,no_items_found,,,,,
810691,000111650205001963,2005-08,CYGENE LABORATORIES INC,8-K/A,no_items_found,,,,,
1093819,000114420405022421,2005-07,Cargo Connections,8-K/A,no_items_found,,,,,
